kaptCode,kaptName,codeMgr,kaptMgrCnt,kaptCcompany,codeSec,kaptdScnt,kaptdSecCom,codeClean,kaptdClcnt,codeGarbage,codeDisinf,kaptdDcnt,disposalType,codeStr,kaptdEcapa,codeEcon,codeEmgr,codeFalarm,codeWsupply,codeElev,kaptdEcnt,kaptdPcnt,kaptdPcntu,codeNet,kaptdCccnt,welfareFacility,kaptdWtimebus,subwayLine,subwayStation,kaptdWtimesub,convenientFacility,educationFacility,groundElChargerCnt,undergroundElChargerCnt,useYn
A66880401,남해현대,위탁관리,1,(주)세운주택관리,위탁관리(직영+위탁),2,(주)세운주택관리,위탁관리(직영+위탁),1,차량수거방식,위탁관리(직영+위탁),0,,철근콘크리트구조,500,단일계약,위탁선임,P형,고가수조식,위탁관리,4,86,54,무,21,"관리사무소, 노인정, 문고, 어린이놀이터, 휴게시설, 자전거보관소",5분이내,,,,"관공서(남해군청, 등기소,경찰서) 병원(남해병원) 기타(남해시장)","초등학교(남해초교, 해양초교) 중학교(남해중교, 남해여중) 고등학교(남해제일고) 대학교(남해전문대)",6,0,Y
A10021718,남양아파트,자치관리,0,,자치관리,,,자치관리,1,차량수거방식,관리방식미정,,,철근콘크리트구조,0,기타,위탁선임,P형,고가수조식,위탁관리,3,55,0,무,4,,5~10분이내,,,,,,0,0,Y
A10021903,신우보람아파트,자치관리,2,,,,,자치관리,2,,자치관리,,,철골콘크리트구조,378,단일계약,위탁선임,기타,기타,위탁관리,3,42,62,무,5,,5분이내,,,,,,0,0,Y
A66880101,남해평리휴먼시아,위탁관리,4,주택관리공단 남해평리관리소,위탁관리(직영+위탁),2,신서림에스앤에스(주),위탁관리,1,음식물쓰레기종량제,위탁관리,3,,철근콘크리트구조,1050,단일계약,위탁선임,R형,부스타방식,위탁관리,8,212,65,무,36,"관리사무소, 노인정, 보육시설, 문고, 주민공동시설, 어린이놀이터, 휴게시설, 자전거보관소",5분이내,,,,"관공서(남해경찰서,남해군청,법원) 병원(남해병원) 대형상가(하나로마트)","초등학교(남해초교,해양초교) 중학교(남해중교,남해여중) 고등학교(남해제일고) 대학교(경남도립남해대학)",0,0,Y
