date,close_krw,close_usd
2019-12-27,1.485,1.485
2019-12-20,1.474,1.474
2019-12-13,1.498,1.498
2019-12-06,1.511,1.511
2019-11-29,1.475,1.475
2019-11-22,1.541,1.541
2019-11-15,1.604,1.604
2019-11-08,1.644,1.644
2019-11-01,1.592,1.592
2019-10-25,1.538,1.538
2019-10-18,1.46,1.46
2019-10-11,1.35,1.35
2019-10-04,1.249,1.249
2019-09-27,1.361,1.361
2019-09-20,1.397,1.397
2019-09-11,1.315,1.315
2019-09-06,1.33,1.33
2019-08-30,1.232,1.232
2019-08-23,1.219,1.219
2019-08-16,1.127,1.127
2019-08-09,1.225,1.225
2019-08-02,1.29,1.29
2019-07-26,1.346,1.346
2019-07-19,1.363,1.363
2019-07-12,1.475,1.475
2019-07-05,1.452,1.452
2019-06-28,1.506,1.506
2019-06-21,1.475,1.475
2019-06-14,1.5,1.5
2019-06-07,1.566,1.566
2019-05-31,1.605,1.605
2019-05-24,1.679,1.679
2019-05-17,1.706,1.706
2019-05-10,1.762,1.762
2019-05-03,1.775,1.775
2019-04-26,1.751,1.751
2019-04-19,1.788,1.788
2019-04-12,1.769,1.769
2019-04-05,1.777,1.777
2019-03-29,1.708,1.708
2019-03-22,1.827,1.827
2019-03-15,1.865,1.865
2019-03-08,1.863,1.863
2019-02-28,1.876,1.876
2019-02-22,1.885,1.885
2019-02-15,1.84,1.84
2019-02-08,1.853,1.853
2019-02-01,1.876,1.876
2019-01-25,1.884,1.884
2019-01-18,1.895,1.895
2019-01-11,1.877,1.877
2019-01-04,1.866,1.866
