date,close_krw,close_usd
2002-12-29,1.2,1.2
2002-12-22,1.26,1.26
2002-12-15,1.25,1.25
2002-12-08,1.21,1.21
2002-12-01,1.23,1.23
2002-11-24,1.25,1.25
2002-11-17,1.35,1.35
2002-11-10,1.18,1.18
2002-11-03,1.74,1.74
2002-10-27,1.82,1.82
2002-10-20,1.71,1.71
2002-10-13,1.73,1.73
2002-10-06,1.72,1.72
2002-09-29,1.78,1.78
2002-09-22,1.7,1.7
2002-09-15,1.72,1.72
2002-09-08,1.71,1.71
2002-09-01,1.81,1.81
2002-08-25,1.72,1.72
2002-08-18,1.7,1.7
2002-08-11,1.68,1.68
2002-08-04,1.72,1.72
2002-07-28,1.69,1.69
2002-07-21,1.72,1.72
2002-07-14,1.71,1.71
2002-07-07,1.72,1.72
2002-06-30,1.73,1.73
2002-06-23,1.74,1.74
2002-06-16,1.75,1.75
2002-06-09,1.73,1.73
2002-06-02,1.79,1.79
2002-05-26,1.75,1.75
2002-05-19,1.7,1.7
2002-05-12,1.74,1.74
2002-05-05,1.73,1.73
2002-04-28,1.79,1.79
2002-04-21,1.67,1.67
2002-04-14,1.79,1.79
2002-04-07,1.7,1.7
2002-03-31,1.74,1.74
2002-03-24,1.68,1.68
2002-03-17,1.8,1.8
2002-03-10,1.69,1.69
2002-03-03,1.78,1.78
2002-02-24,1.71,1.71
2002-02-17,1.73,1.73
2002-02-10,1.69,1.69
2002-02-03,1.77,1.77
2002-01-27,1.78,1.78
2002-01-20,1.71,1.71
2002-01-13,1.71,1.71
2002-01-06,1.61,1.61
