date,close_krw,close_usd
2015-12-31,1.814,1.814
2015-12-24,1.836,1.836
2015-12-18,1.853,1.853
2015-12-11,1.943,1.943
2015-12-04,2.01,2.01
2015-11-27,1.984,1.984
2015-11-20,1.959,1.959
2015-11-13,1.999,1.999
2015-11-06,1.916,1.916
2015-10-30,1.793,1.793
2015-10-23,1.811,1.811
2015-10-16,1.771,1.771
2015-10-08,1.781,1.781
2015-10-02,1.743,1.743
2015-09-25,1.785,1.785
2015-09-18,1.827,1.827
2015-09-11,1.871,1.871
2015-09-04,1.839,1.839
2015-08-28,1.912,1.912
2015-08-21,1.88,1.88
2015-08-13,1.945,1.945
2015-08-07,2.039,2.039
2015-07-31,2.031,2.031
2015-07-24,1.935,1.935
2015-07-17,2.053,2.053
2015-07-10,2.104,2.104
2015-07-03,2.131,2.131
2015-06-26,2.101,2.101
2015-06-19,2.014,2.014
2015-06-12,2.031,2.031
2015-06-05,2.01,2.01
2015-05-29,1.917,1.917
2015-05-22,2.097,2.097
2015-05-15,2.124,2.124
2015-05-08,2.082,2.082
2015-04-30,2.037,2.037
2015-04-24,1.929,1.929
2015-04-17,1.799,1.799
2015-04-10,1.796,1.796
2015-04-03,1.799,1.799
2015-03-27,1.85,1.85
2015-03-20,1.9,1.9
2015-03-13,2.013,2.013
2015-03-06,2.037,2.037
2015-02-27,2.103,2.103
2015-02-17,2.149,2.149
2015-02-13,2.155,2.155
2015-02-06,2.05,2.05
2015-01-30,2.048,2.048
2015-01-23,2.125,2.125
2015-01-16,2.098,2.098
2015-01-09,2.221,2.221
2015-01-02,2.322,2.322
