date,close_krw,close_usd
2022-12-25,3.25,3.25
2022-12-18,3.25,3.25
2022-12-11,3.25,3.25
2022-12-04,3.25,3.25
2022-11-27,3.25,3.25
2022-11-20,3.25,3.25
2022-11-13,3.25,3.25
2022-11-06,3.25,3.25
2022-10-30,3.0,3.0
2022-10-23,3.0,3.0
2022-10-16,3.0,3.0
2022-10-09,3.0,3.0
2022-10-02,3.0,3.0
2022-09-25,2.5,2.5
2022-09-18,2.5,2.5
2022-09-11,2.5,2.5
2022-09-04,2.5,2.5
2022-08-28,2.5,2.5
2022-08-21,2.5,2.5
2022-08-14,2.5,2.5
2022-08-07,2.5,2.5
2022-07-31,2.25,2.25
2022-07-24,2.25,2.25
2022-07-17,2.25,2.25
2022-07-10,2.25,2.25
2022-07-03,2.25,2.25
2022-06-26,1.75,1.75
2022-06-19,1.75,1.75
2022-06-12,1.75,1.75
2022-06-05,1.75,1.75
2022-05-29,1.75,1.75
2022-05-22,1.75,1.75
2022-05-15,1.75,1.75
2022-05-08,1.75,1.75
2022-05-01,1.75,1.75
2022-04-24,1.5,1.5
2022-04-17,1.5,1.5
2022-04-10,1.5,1.5
2022-04-03,1.5,1.5
2022-03-27,1.25,1.25
2022-03-20,1.25,1.25
2022-03-13,1.25,1.25
2022-03-06,1.25,1.25
2022-02-27,1.25,1.25
2022-02-20,1.25,1.25
2022-02-13,1.25,1.25
2022-02-06,1.25,1.25
2022-01-30,1.25,1.25
2022-01-23,1.25,1.25
2022-01-16,1.25,1.25
2022-01-09,1.25,1.25
2022-01-02,1.25,1.25
