date,close_krw,close_usd
1970-12-31,316.65,1.0
1970-12-26,316.65,1.0
1970-12-19,316.25,1.0
1970-12-12,316.25,1.0
1970-12-05,316.05,1.0
1970-11-28,315.75,1.0
1970-11-21,315.35,1.0
1970-11-14,315.15,1.0
1970-11-07,314.85,1.0
1970-10-31,314.95,1.0
1970-10-23,314.45,1.0
1970-10-17,314.25,1.0
1970-10-10,313.85,1.0
1970-10-02,313.65,1.0
1970-09-26,313.75,1.0
1970-09-19,313.35,1.0
1970-09-12,313.35,1.0
1970-09-05,313.15,1.0
1970-08-29,312.95,1.0
1970-08-22,312.65,1.0
1970-08-14,312.25,1.0
1970-08-08,312.25,1.0
1970-08-01,312.35,1.0
1970-07-25,312.5,1.0
1970-07-18,311.55,1.0
1970-07-11,311.15,1.0
1970-07-04,310.55,1.0
1970-06-27,310.55,1.0
1970-06-20,310.15,1.0
1970-06-13,309.55,1.0
1970-06-05,309.45,1.0
1970-05-30,309.35,1.0
1970-05-23,309.35,1.0
1970-05-16,308.95,1.0
1970-05-09,308.65,1.0
1970-05-02,308.25,1.0
1970-04-25,308.45,1.0
1970-04-18,307.85,1.0
1970-04-11,307.45,1.0
1970-04-04,307.05,1.0
1970-03-28,306.85,1.0
1970-03-21,306.75,1.0
1970-03-14,306.55,1.0
1970-03-07,306.45,1.0
1970-02-28,306.15,1.0
1970-02-21,306.15,1.0
1970-02-14,305.85,1.0
1970-02-07,305.45,1.0
1970-01-31,305.35,1.0
1970-01-24,305.15,1.0
1970-01-17,304.85,1.0
1970-01-10,304.35,1.0
