date,close_krw,close_usd
2009-12-31,4.92,4.92
2009-12-24,4.84,4.84
2009-12-18,4.69,4.69
2009-12-11,4.76,4.76
2009-12-04,4.68,4.68
2009-11-27,4.57,4.57
2009-11-20,4.76,4.76
2009-11-13,4.84,4.84
2009-11-06,4.98,4.98
2009-10-30,4.94,4.94
2009-10-23,5.06,5.06
2009-10-16,4.96,4.96
2009-10-09,4.77,4.77
2009-10-01,4.78,4.78
2009-09-25,4.8,4.8
2009-09-18,4.77,4.77
2009-09-11,4.96,4.96
2009-09-04,4.79,4.79
2009-08-28,4.88,4.88
2009-08-21,4.81,4.81
2009-08-14,5.06,5.06
2009-08-07,4.94,4.94
2009-07-31,4.76,4.76
2009-07-24,4.7,4.7
2009-07-17,4.61,4.61
2009-07-10,4.41,4.41
2009-07-03,4.54,4.54
2009-06-26,4.67,4.67
2009-06-19,4.72,4.72
2009-06-12,4.9,4.9
2009-06-05,4.6,4.6
2009-05-29,4.67,4.67
2009-05-22,4.55,4.55
2009-05-15,4.47,4.47
2009-05-08,4.58,4.58
2009-04-30,4.17,4.17
2009-04-24,4.18,4.18
2009-04-17,4.38,4.38
2009-04-10,4.6,4.6
2009-04-03,4.62,4.62
2009-03-27,4.59,4.59
2009-03-20,4.18,4.18
2009-03-13,4.44,4.44
2009-03-06,4.57,4.57
2009-02-27,4.57,4.57
2009-02-20,4.77,4.77
2009-02-13,4.5,4.5
2009-02-06,4.5,4.5
2009-01-30,4.07,4.07
2009-01-23,3.96,3.96
2009-01-16,4.22,4.22
2009-01-09,3.99,3.99
2009-01-02,3.79,3.79
