date,close_krw,close_usd
1978-12-31,10.84,10.84
1978-12-24,10.01,10.01
1978-12-17,9.83,9.83
1978-12-10,9.82,9.82
1978-12-03,9.95,9.95
1978-11-26,9.77,9.77
1978-11-19,9.64,9.64
1978-11-12,9.67,9.67
1978-11-05,9.94,9.94
1978-10-29,9.15,9.15
1978-10-22,9.07,9.07
1978-10-15,8.73,8.73
1978-10-08,8.71,8.71
1978-10-01,8.9,8.9
1978-09-24,8.5,8.5
1978-09-17,8.35,8.35
1978-09-10,8.31,8.31
1978-09-03,8.33,8.33
1978-08-27,8.2,8.2
1978-08-20,8.04,8.04
1978-08-13,7.84,7.84
1978-08-06,7.81,7.81
1978-07-30,7.83,7.83
1978-07-23,7.95,7.95
1978-07-16,7.77,7.77
1978-07-09,7.7,7.7
1978-07-02,8.01,8.01
1978-06-25,7.69,7.69
1978-06-18,7.49,7.49
1978-06-11,7.49,7.49
1978-06-04,7.48,7.48
1978-05-28,7.25,7.25
1978-05-21,7.44,7.44
1978-05-14,7.37,7.37
1978-05-07,7.29,7.29
1978-04-30,7.25,7.25
1978-04-23,6.97,6.97
1978-04-16,6.76,6.76
1978-04-09,6.74,6.74
1978-04-02,6.97,6.97
1978-03-26,6.78,6.78
1978-03-19,6.75,6.75
1978-03-12,6.77,6.77
1978-03-05,6.77,6.77
1978-02-26,6.76,6.76
1978-02-19,6.75,6.75
1978-02-12,6.71,6.71
1978-02-05,6.78,6.78
1978-01-29,6.69,6.69
1978-01-22,6.64,6.64
1978-01-15,6.78,6.78
1978-01-08,6.5,6.5
1978-01-01,6.53,6.53
