date,close_krw,close_usd
2019-12-29,150950.0,129.99
2019-12-22,151650.0,130.23
2019-12-15,165250.0,139.03
2019-12-08,175750.0,147.66
2019-12-01,175150.0,148.52
2019-11-24,167000.0,141.95
2019-11-17,214600.0,183.36
2019-11-10,219050.0,188.74
2019-11-03,212750.0,183.14
2019-10-27,211750.0,180.83
2019-10-20,207050.0,174.49
2019-10-13,214750.0,179.54
2019-10-06,204000.0,169.48
2019-09-29,203650.0,169.84
2019-09-22,251100.0,210.11
2019-09-15,223450.0,187.47
2019-09-08,215550.0,179.68
2019-09-01,206500.0,169.93
2019-08-31,207800.0,171.0
2019-08-25,225050.0,186.75
2019-08-18,235550.0,194.4
2019-08-11,259850.0,214.52
2019-08-04,262500.0,220.87
2019-07-28,250850.0,212.62
2019-07-21,267350.0,226.66
2019-07-14,276200.0,235.3
2019-07-07,364550.0,311.79
2019-06-30,366050.0,316.43
2019-06-23,359100.0,307.53
2019-06-16,320150.0,270.24
2019-06-09,286900.0,243.18
2019-06-02,323700.0,272.02
2019-05-26,316350.0,265.57
2019-05-19,309350.0,260.0
2019-05-12,220350.0,187.4
2019-05-05,189150.0,162.51
2019-04-28,182650.0,157.63
2019-04-21,197100.0,173.47
2019-04-14,193800.0,170.12
2019-04-07,198800.0,175.08
2019-03-31,160550.0,141.11
2019-03-24,154250.0,137.01
2019-03-17,154200.0,136.13
2019-03-10,149800.0,132.77
2019-03-03,145250.0,129.94
2019-02-24,148000.0,131.63
2019-02-17,147100.0,130.76
2019-02-10,136800.0,121.77
2019-02-03,118450.0,106.56
2019-01-27,124650.0,110.51
2019-01-20,132100.0,117.8
2019-01-13,130200.0,116.36
2019-01-06,174250.0,154.55
