date,close_krw,close_usd
2017-12-28,2467.49,2467.49
2017-12-22,2440.54,2440.54
2017-12-15,2482.07,2482.07
2017-12-08,2464.0,2464.0
2017-12-01,2475.41,2475.41
2017-11-24,2544.33,2544.33
2017-11-17,2533.99,2533.99
2017-11-10,2542.95,2542.95
2017-11-03,2557.97,2557.97
2017-10-27,2496.63,2496.63
2017-10-20,2489.54,2489.54
2017-10-13,2473.62,2473.62
2017-09-29,2394.47,2394.47
2017-09-21,2406.5,2406.5
2017-09-15,2386.07,2386.07
2017-09-08,2343.72,2343.72
2017-09-01,2357.69,2357.69
2017-08-25,2378.51,2378.51
2017-08-18,2358.37,2358.37
2017-08-11,2319.71,2319.71
2017-08-04,2395.45,2395.45
2017-07-28,2400.99,2400.99
2017-07-21,2450.06,2450.06
2017-07-14,2414.63,2414.63
2017-07-07,2379.87,2379.87
2017-06-30,2391.79,2391.79
2017-06-23,2378.6,2378.6
2017-06-16,2361.83,2361.83
2017-06-09,2381.69,2381.69
2017-06-02,2371.72,2371.72
2017-05-26,2355.3,2355.3
2017-05-19,2288.48,2288.48
2017-05-12,2286.02,2286.02
2017-05-04,2241.24,2241.24
2017-04-28,2205.44,2205.44
2017-04-21,2165.04,2165.04
2017-04-14,2134.88,2134.88
2017-04-07,2151.73,2151.73
2017-03-31,2160.23,2160.23
2017-03-24,2168.95,2168.95
2017-03-17,2164.58,2164.58
2017-03-10,2097.35,2097.35
2017-03-03,2078.75,2078.75
2017-02-24,2094.12,2094.12
2017-02-17,2080.58,2080.58
2017-02-10,2075.08,2075.08
2017-02-03,2073.16,2073.16
2017-01-26,2083.59,2083.59
2017-01-20,2065.61,2065.61
2017-01-13,2076.79,2076.79
2017-01-06,2049.12,2049.12
