date,close_krw,close_usd
2000-12-29,13291883.0,10787.9902
2000-12-22,12814786.0,10635.5596
2000-12-15,12414472.0,10434.96
2000-12-08,12972263.0,10712.9102
2000-12-01,12398455.0,10373.54
2000-11-24,11940251.0,10470.2305
2000-11-17,12044706.0,10629.8701
2000-11-10,12008901.0,10602.9502
2000-11-03,12264310.0,10817.9502
2000-10-27,11952574.0,10590.6201
2000-10-20,11542752.0,10226.5898
2000-10-13,11379569.0,10192.1797
2000-10-06,11815142.0,10596.54
2000-09-29,12064297.0,10650.9199
2000-09-22,12126275.0,10847.3701
2000-09-15,12116950.0,10927.0
2000-09-08,12419016.0,11220.6504
2000-09-01,12522249.0,11238.7803
2000-08-25,12476425.0,11192.6299
2000-08-18,12314616.0,11046.4805
2000-08-11,12299305.0,11027.7998
2000-08-04,12018963.0,10767.75
2000-07-28,11691574.0,10511.1699
2000-07-21,11940012.0,10733.5596
2000-07-14,12077842.0,10812.75
2000-07-07,11863373.0,10635.9805
2000-06-30,11698502.0,10447.8896
2000-06-23,11616903.0,10404.75
2000-06-16,11657239.0,10449.2998
2000-06-09,11949308.0,10614.0596
2000-06-02,12254211.0,10794.7598
2000-05-26,11566047.0,10299.2402
2000-05-19,11815994.0,10626.8496
2000-05-12,11787010.0,10609.3701
2000-05-05,11744598.0,10577.8604
2000-04-28,11904980.0,10733.9102
2000-04-20,12035811.0,10844.0498
2000-04-14,11435282.0,10305.7695
2000-04-07,12293742.0,11111.4805
2000-03-31,12109133.0,10921.9199
2000-03-24,12421798.0,11112.7197
2000-03-17,11862420.0,10595.2305
2000-03-10,11129215.0,9928.8203
2000-03-03,11828975.0,10367.2002
2000-02-25,11146168.0,9862.1201
2000-02-18,11413159.0,10219.5195
2000-02-11,11790912.0,10425.21
2000-02-04,12400058.0,10963.7998
2000-01-28,12109150.0,10738.8701
2000-01-21,12681802.0,11251.71
2000-01-14,13433363.0,11722.9805
2000-01-07,13197940.0,11522.5596
