date,close_krw,close_usd
2012-12-28,2.97,2.97
2012-12-21,3.02,3.02
2012-12-14,3.0,3.0
2012-12-07,2.93,2.93
2012-11-30,2.91,2.91
2012-11-23,2.91,2.91
2012-11-16,2.84,2.84
2012-11-09,2.86,2.86
2012-11-02,2.84,2.84
2012-10-26,2.86,2.86
2012-10-19,2.89,2.89
2012-10-12,2.83,2.83
2012-10-05,2.82,2.82
2012-09-28,2.87,2.87
2012-09-21,2.92,2.92
2012-09-14,2.93,2.93
2012-09-07,2.9,2.9
2012-08-31,2.86,2.86
2012-08-24,2.93,2.93
2012-08-17,3.04,3.04
2012-08-10,2.9,2.9
2012-08-03,2.87,2.87
2012-07-27,2.97,2.97
2012-07-20,2.98,2.98
2012-07-13,3.06,3.06
2012-07-06,3.35,3.35
2012-06-29,3.42,3.42
2012-06-22,3.42,3.42
2012-06-15,3.4,3.4
2012-06-08,3.35,3.35
2012-06-01,3.39,3.39
2012-05-25,3.47,3.47
2012-05-18,3.47,3.47
2012-05-11,3.49,3.49
2012-05-04,3.52,3.52
2012-04-27,3.58,3.58
2012-04-20,3.59,3.59
2012-04-13,3.64,3.64
2012-04-06,3.69,3.69
2012-03-30,3.7,3.7
2012-03-23,3.82,3.82
2012-03-16,3.7,3.7
2012-03-09,3.61,3.61
2012-03-02,3.58,3.58
2012-02-24,3.57,3.57
2012-02-17,3.58,3.58
2012-02-10,3.56,3.56
2012-02-03,3.5,3.5
2012-01-27,3.51,3.51
2012-01-20,3.53,3.53
2012-01-13,3.5,3.5
2012-01-06,3.5,3.5
