date,close_krw,close_usd
2023-12-29,3.156,3.156
2023-12-22,3.254,3.254
2023-12-15,3.312,3.312
2023-12-08,3.479,3.479
2023-12-01,3.622,3.622
2023-11-24,3.721,3.721
2023-11-17,3.718,3.718
2023-11-10,3.905,3.905
2023-11-03,4.021,4.021
2023-10-27,4.17,4.17
2023-10-20,4.183,4.183
2023-10-13,4.036,4.036
2023-10-06,4.105,4.105
2023-09-27,3.942,3.942
2023-09-22,3.921,3.921
2023-09-15,3.881,3.881
2023-09-08,3.837,3.837
2023-09-01,3.717,3.717
2023-08-25,3.843,3.843
2023-08-18,3.804,3.804
2023-08-11,3.734,3.734
2023-08-04,3.779,3.779
2023-07-28,3.643,3.643
2023-07-21,3.601,3.601
2023-07-14,3.631,3.631
2023-07-07,3.733,3.733
2023-06-30,3.663,3.663
2023-06-23,3.617,3.617
2023-06-16,3.601,3.601
2023-06-09,3.495,3.495
2023-06-02,3.405,3.405
2023-05-26,3.55,3.55
2023-05-19,3.333,3.333
2023-05-12,3.2,3.2
2023-05-04,3.195,3.195
2023-04-28,3.292,3.292
2023-04-21,3.275,3.275
2023-04-14,3.203,3.203
2023-04-07,3.211,3.211
2023-03-31,3.274,3.274
2023-03-24,3.159,3.159
2023-03-17,3.373,3.373
2023-03-10,3.617,3.617
2023-03-03,3.818,3.818
2023-02-24,3.565,3.565
2023-02-17,3.651,3.651
2023-02-10,3.386,3.386
2023-02-03,3.096,3.096
2023-01-27,3.268,3.268
2023-01-20,3.295,3.295
2023-01-13,3.275,3.275
2023-01-06,3.624,3.624
