date,close_krw,close_usd
1971-12-31,42601.0,114.12
1971-12-23,41698.0,111.94
1971-12-17,41080.0,110.52
1971-12-10,40379.0,108.81
1971-12-03,39772.0,107.26
1971-11-26,37688.0,101.64
1971-11-19,38174.0,102.95
1971-11-12,38530.0,103.91
1971-11-05,39105.0,105.46
1971-10-29,38971.0,105.1
1971-10-22,39601.0,106.8
1971-10-15,40640.0,109.6
1971-10-08,41062.0,110.74
1971-10-01,40632.0,109.58
1971-09-24,40373.0,108.88
1971-09-17,40825.0,110.1
1971-09-10,40944.0,110.42
1971-09-03,40781.0,109.98
1971-08-27,40528.0,109.3
1971-08-20,40006.0,107.89
1971-08-13,39097.0,105.44
1971-08-06,38482.0,103.78
1971-07-30,39034.0,105.27
1971-07-23,40651.0,109.63
1971-07-16,40781.0,109.98
1971-07-09,41125.0,110.91
1971-07-02,35693.0,108.77
1971-06-25,34893.0,106.56
1971-06-18,35363.0,108.16
1971-06-11,36008.0,110.2
1971-06-04,36114.0,110.66
1971-05-28,35327.0,108.25
1971-05-21,35458.0,108.85
1971-05-14,36007.0,110.74
1971-05-07,35893.0,110.66
1971-04-30,36357.0,112.3
1971-04-23,35803.0,110.69
1971-04-16,35501.0,109.96
1971-04-08,34925.0,108.38
1971-04-02,34414.0,106.86
1971-03-26,33796.0,105.07
1971-03-19,33968.0,105.77
1971-03-12,33518.0,104.5
1971-03-05,32986.0,103.0
1971-02-26,32414.0,101.34
1971-02-19,32169.0,100.7
1971-02-12,32559.0,102.05
1971-02-05,31855.0,100.0
