date,close_krw,close_usd
2006-12-31,4.5,4.5
2006-12-24,4.5,4.5
2006-12-17,4.5,4.5
2006-12-10,4.5,4.5
2006-12-03,4.5,4.5
2006-11-26,4.5,4.5
2006-11-19,4.5,4.5
2006-11-12,4.5,4.5
2006-11-05,4.5,4.5
2006-10-29,4.5,4.5
2006-10-22,4.5,4.5
2006-10-15,4.5,4.5
2006-10-08,4.5,4.5
2006-10-01,4.5,4.5
2006-09-24,4.5,4.5
2006-09-17,4.5,4.5
2006-09-10,4.5,4.5
2006-09-03,4.5,4.5
2006-08-27,4.5,4.5
2006-08-20,4.5,4.5
2006-08-13,4.5,4.5
2006-08-06,4.5,4.5
2006-07-30,4.25,4.25
2006-07-23,4.25,4.25
2006-07-16,4.25,4.25
2006-07-09,4.25,4.25
2006-07-02,4.25,4.25
2006-06-25,4.25,4.25
2006-06-18,4.25,4.25
2006-06-11,4.25,4.25
2006-06-04,4.25,4.25
2006-05-28,4.0,4.0
2006-05-21,4.0,4.0
2006-05-14,4.0,4.0
2006-05-07,4.0,4.0
2006-04-30,4.0,4.0
2006-04-23,4.0,4.0
2006-04-16,4.0,4.0
2006-04-09,4.0,4.0
2006-04-02,4.0,4.0
2006-03-26,4.0,4.0
2006-03-19,4.0,4.0
2006-03-12,4.0,4.0
2006-03-05,4.0,4.0
2006-02-26,4.0,4.0
2006-02-19,4.0,4.0
2006-02-12,4.0,4.0
2006-02-05,4.0,4.0
2006-01-29,3.75,3.75
2006-01-22,3.75,3.75
2006-01-15,3.75,3.75
2006-01-08,3.75,3.75
2006-01-01,3.75,3.75
