date,close_krw,close_usd
2021-12-26,61467000.0,51761.68
2021-12-19,58329000.0,49285.17
2021-12-12,62049000.0,52861.65
2021-12-05,61877000.0,52558.4
2021-11-28,72303000.0,60774.14
2021-11-21,73047000.0,61878.02
2021-11-14,79310000.0,66945.22
2021-11-07,76536000.0,64861.02
2021-10-31,72391000.0,61782.88
2021-10-24,74501000.0,63361.97
2021-10-17,75933000.0,63900.53
2021-10-10,67801000.0,56961.27
2021-10-03,58567000.0,49415.29
2021-09-26,52798000.0,44679.7
2021-09-19,57976000.0,49590.28
2021-09-12,55078000.0,47071.19
2021-09-05,59212000.0,51058.03
2021-08-29,57272000.0,49030.05
2021-08-22,57681000.0,49111.11
2021-08-15,54636000.0,47144.71
2021-08-08,50799000.0,44424.14
2021-08-01,46274000.0,40329.44
2021-07-25,41070000.0,35682.02
2021-07-18,37663000.0,32930.84
2021-07-11,40194000.0,35153.05
2021-07-04,40948000.0,36166.75
2021-06-27,39985000.0,35204.26
2021-06-20,41842000.0,37044.71
2021-06-13,44746000.0,40130.94
2021-06-06,41780000.0,37578.7
2021-05-30,43177000.0,38619.86
2021-05-23,42585000.0,37612.61
2021-05-16,57649000.0,50989.74
2021-05-09,71505000.0,63531.76
2021-05-02,68452000.0,61813.26
2021-04-25,59859000.0,53622.68
2021-04-24,60853000.0,54513.12
2021-04-18,75643000.0,67683.43
2021-04-11,78743000.0,70400.54
2021-04-04,73974000.0,65504.29
2021-03-28,67133000.0,59189.74
2021-03-21,67120000.0,59731.24
2021-03-14,68587000.0,60306.87
2021-03-07,58155000.0,51638.25
2021-02-28,51798000.0,46732.23
2021-02-21,65417000.0,59163.43
2021-02-14,52706000.0,47227.6
2021-02-07,41921000.0,37540.07
2021-01-31,36408000.0,32664.63
2021-01-24,35539000.0,32331.7
2021-01-17,39536000.0,35932.02
2021-01-10,43404000.0,39904.39
2021-01-03,37537000.0,34500.92
