date,close_krw,close_usd
1966-12-31,271.18,1.0
1966-12-24,271.18,1.0
1966-12-17,271.18,1.0
1966-12-10,271.18,1.0
1966-12-03,271.18,1.0
1966-11-26,271.18,1.0
1966-11-19,271.18,1.0
1966-11-12,271.18,1.0
1966-11-05,271.18,1.0
1966-10-29,271.18,1.0
1966-10-22,271.18,1.0
1966-10-15,271.18,1.0
1966-10-08,271.18,1.0
1966-09-30,271.18,1.0
1966-09-24,271.18,1.0
1966-09-17,271.18,1.0
1966-09-10,271.18,1.0
1966-09-03,271.18,1.0
1966-08-27,271.18,1.0
1966-08-20,271.18,1.0
1966-08-13,271.18,1.0
1966-08-06,271.18,1.0
1966-07-30,271.18,1.0
1966-07-23,271.18,1.0
1966-07-16,271.18,1.0
1966-07-09,271.18,1.0
1966-07-02,271.18,1.0
1966-06-25,271.18,1.0
1966-06-18,271.18,1.0
1966-06-11,271.18,1.0
1966-06-04,271.18,1.0
1966-05-28,271.18,1.0
1966-05-21,271.18,1.0
1966-05-14,271.18,1.0
1966-05-07,271.18,1.0
1966-04-30,271.18,1.0
1966-04-23,271.18,1.0
1966-04-16,271.38,1.0
1966-04-09,271.38,1.0
1966-04-02,271.68,1.0
1966-03-26,271.68,1.0
1966-03-19,261.78,1.0
1966-03-12,271.78,1.0
1966-03-06,271.78,1.0
1966-02-26,271.68,1.0
1966-02-19,271.68,1.0
1966-02-12,271.68,1.0
1966-02-05,271.68,1.0
1966-01-29,271.78,1.0
1966-01-22,271.78,1.0
1966-01-15,271.78,1.0
1966-01-08,271.78,1.0
