date,close_krw,close_usd
1999-12-30,1145.4,1.0
1999-12-24,1130.4,1.0
1999-12-18,1129.8,1.0
1999-12-11,1132.9,1.0
1999-12-04,1151.1,1.0
1999-11-27,1159.8,1.0
1999-11-20,1173.7,1.0
1999-11-13,1168.7,1.0
1999-11-06,1183.9,1.0
1999-10-30,1200.5,1.0
1999-10-23,1205.7,1.0
1999-10-16,1206.7,1.0
1999-10-09,1202.7,1.0
1999-10-02,1216.3,1.0
1999-09-22,1202.7,1.0
1999-09-18,1204.1,1.0
1999-09-11,1191.0,1.0
1999-09-04,1194.3,1.0
1999-08-28,1189.9,1.0
1999-08-21,1201.2,1.0
1999-08-14,1207.7,1.0
1999-08-07,1200.6,1.0
1999-07-31,1206.9,1.0
1999-07-24,1208.4,1.0
1999-07-16,1184.2,1.0
1999-07-10,1187.5,1.0
1999-07-03,1166.8,1.0
1999-06-26,1154.7,1.0
1999-06-19,1165.9,1.0
1999-06-12,1167.8,1.0
1999-06-05,1182.9,1.0
1999-05-29,1186.3,1.0
1999-05-21,1197.9,1.0
1999-05-15,1207.5,1.0
1999-05-08,1201.4,1.0
1999-04-30,1176.4,1.0
1999-04-24,1189.9,1.0
1999-04-17,1218.5,1.0
1999-04-10,1223.2,1.0
1999-04-03,1225.1,1.0
1999-03-27,1222.9,1.0
1999-03-20,1220.7,1.0
1999-03-13,1233.6,1.0
1999-03-06,1242.7,1.0
1999-02-27,1222.4,1.0
1999-02-20,1197.3,1.0
1999-02-13,1175.4,1.0
1999-02-06,1170.1,1.0
1999-01-30,1175.3,1.0
1999-01-23,1175.5,1.0
1999-01-16,1186.3,1.0
1999-01-09,1168.2,1.0
1999-01-02,1195.8,1.0
