date,close_krw,close_usd
1991-12-27,429204.0,565.71
1991-12-20,405731.0,535.76
1991-12-13,408380.0,540.9
1991-12-06,404638.0,536.3
1991-11-29,395492.0,523.9
1991-11-22,396161.0,526.46
1991-11-15,399583.0,531.29
1991-11-08,412595.0,548.08
1991-11-01,405914.0,540.93
1991-10-25,393585.0,525.13
1991-10-18,404175.0,538.9
1991-10-11,387730.0,519.05
1991-10-04,385877.0,520.4
1991-09-27,386856.0,524.48
1991-09-20,388855.0,527.19
1991-09-13,382469.0,516.71
1991-09-06,380261.0,516.94
1991-08-30,384745.0,525.68
1991-08-23,382458.0,521.06
1991-08-16,374052.0,512.47
1991-08-09,369389.0,508.31
1991-08-02,366864.0,505.67
1991-07-26,360304.0,492.69
1991-07-19,363958.0,497.55
1991-07-12,359481.0,492.71
1991-07-05,342786.0,474.05
1991-06-28,345708.0,475.92
1991-06-21,351394.0,485.82
1991-06-14,359421.0,495.07
1991-06-07,360245.0,498.54
1991-05-31,366980.0,506.11
1991-05-24,357383.0,492.67
1991-05-17,349915.0,481.38
1991-05-10,356743.0,493.42
1991-05-03,356625.0,492.1
1991-04-26,358861.0,494.64
1991-04-19,363914.0,501.19
1991-04-12,364026.0,501.62
1991-04-05,359299.0,495.79
1991-03-28,349909.0,482.3
1991-03-22,336694.0,464.15
1991-03-15,337967.0,466.29
1991-03-08,344075.0,475.11
1991-03-01,330148.0,456.7
1991-02-22,323954.0,449.0
1991-02-15,323737.0,448.7
1991-02-08,314234.0,436.8
1991-02-01,300076.0,417.7
1991-01-25,283462.0,394.3
1991-01-18,270611.0,377.0
1991-01-11,259302.0,361.8
1991-01-04,263062.0,367.2
