date,close_krw,close_usd
2007-12-30,5.0,5.0
2007-12-23,5.0,5.0
2007-12-16,5.0,5.0
2007-12-09,5.0,5.0
2007-12-02,5.0,5.0
2007-11-25,5.0,5.0
2007-11-18,5.0,5.0
2007-11-11,5.0,5.0
2007-11-04,5.0,5.0
2007-10-28,5.0,5.0
2007-10-21,5.0,5.0
2007-10-14,5.0,5.0
2007-10-07,5.0,5.0
2007-09-30,5.0,5.0
2007-09-23,5.0,5.0
2007-09-16,5.0,5.0
2007-09-09,5.0,5.0
2007-09-02,5.0,5.0
2007-08-26,5.0,5.0
2007-08-19,5.0,5.0
2007-08-12,5.0,5.0
2007-08-05,5.0,5.0
2007-07-29,4.75,4.75
2007-07-22,4.75,4.75
2007-07-15,4.75,4.75
2007-07-08,4.75,4.75
2007-07-01,4.75,4.75
2007-06-24,4.5,4.5
2007-06-17,4.5,4.5
2007-06-10,4.5,4.5
2007-06-03,4.5,4.5
2007-05-27,4.5,4.5
2007-05-20,4.5,4.5
2007-05-13,4.5,4.5
2007-05-06,4.5,4.5
2007-04-29,4.5,4.5
2007-04-22,4.5,4.5
2007-04-15,4.5,4.5
2007-04-08,4.5,4.5
2007-04-01,4.5,4.5
2007-03-25,4.5,4.5
2007-03-18,4.5,4.5
2007-03-11,4.5,4.5
2007-03-04,4.5,4.5
2007-02-25,4.5,4.5
2007-02-18,4.5,4.5
2007-02-11,4.5,4.5
2007-02-04,4.5,4.5
2007-01-28,4.5,4.5
2007-01-21,4.5,4.5
2007-01-14,4.5,4.5
2007-01-07,4.5,4.5
