date,close_krw,close_usd
2021-12-26,4917000.0,4140.63
2021-12-19,4899000.0,4139.42
2021-12-12,5119000.0,4361.05
2021-12-05,5259000.0,4467.0
2021-11-28,5420000.0,4555.77
2021-11-21,5303000.0,4492.16
2021-11-14,5609000.0,4734.53
2021-11-07,5587000.0,4734.75
2021-10-31,5062000.0,4320.22
2021-10-24,4999000.0,4251.57
2021-10-17,4744000.0,3992.26
2021-10-10,4241000.0,3562.97
2021-10-03,4154000.0,3504.89
2021-09-26,3739000.0,3164.09
2021-09-19,4086000.0,3495.0
2021-09-12,4071000.0,3479.19
2021-09-05,4521000.0,3898.42
2021-08-29,3780000.0,3236.02
2021-08-22,3790000.0,3226.91
2021-08-15,3844000.0,3316.94
2021-08-08,3493000.0,3054.66
2021-08-01,2967000.0,2585.85
2021-07-25,2540000.0,2206.78
2021-07-18,2242000.0,1960.3
2021-07-11,2513000.0,2197.83
2021-07-04,2694000.0,2379.44
2021-06-27,2281000.0,2008.28
2021-06-20,2637000.0,2334.66
2021-06-13,2878000.0,2581.17
2021-06-06,3160000.0,2842.24
2021-05-30,2895000.0,2589.45
2021-05-23,2583000.0,2281.4
2021-05-16,4452000.0,3937.73
2021-05-09,4812000.0,4275.43
2021-05-02,3563000.0,3217.45
2021-04-25,2831000.0,2536.06
2021-04-24,2693000.0,2412.43
2021-04-18,3011000.0,2694.17
2021-04-11,2824000.0,2524.81
2021-04-04,2640000.0,2337.73
2021-03-28,2033000.0,1792.45
2021-03-21,2088000.0,1858.15
2021-03-14,2147000.0,1887.8
2021-03-07,1969500.0,1748.8
2021-02-28,1628500.0,1469.23
2021-02-21,2201000.0,1990.59
2021-02-14,1951500.0,1748.66
2021-02-07,1741000.0,1559.06
2021-01-31,1444000.0,1295.53
2021-01-24,1532000.0,1393.74
2021-01-17,1361000.0,1236.94
2021-01-10,1428500.0,1313.32
2021-01-03,1113500.0,1023.44
