date,close_krw,close_usd
2024-12-29,139735000.0,95519.17
2024-12-22,144800000.0,99882.73
2024-12-15,149243000.0,104256.37
2024-12-08,141005000.0,99657.22
2024-12-01,133802000.0,95936.04
2024-11-24,136096000.0,97343.54
2024-11-17,126472000.0,89926.05
2024-11-10,111440000.0,79651.2
2024-11-03,95883000.0,69515.7
2024-10-27,94819000.0,68684.53
2024-10-20,93901000.0,68716.43
2024-10-13,84806000.0,62847.19
2024-10-06,84533000.0,64035.3
2024-09-29,85958000.0,64644.66
2024-09-22,84829000.0,63695.0
2024-09-15,79690000.0,59487.91
2024-09-08,74437000.0,55724.66
2024-09-01,78301000.0,58639.26
2024-08-25,86254000.0,64566.21
2024-08-18,81500000.0,59864.85
2024-08-11,82815000.0,60111.05
2024-08-04,81871000.0,59939.23
2024-07-28,95363000.0,68834.27
2024-07-21,95000000.0,68845.57
2024-07-14,85430000.0,61901.31
2024-07-07,79397000.0,57454.95
2024-06-30,87920000.0,63288.22
2024-06-23,89046000.0,64348.89
2024-06-16,94219000.0,68722.83
2024-06-09,97983000.0,71442.22
2024-06-02,95000000.0,69015.62
2024-05-26,95610000.0,70069.62
2024-05-19,92185000.0,68315.55
2024-05-12,86521000.0,63250.97
2024-05-05,90061000.0,65332.61
2024-04-28,90530000.0,65763.48
2024-04-21,94868000.0,68949.78
2024-04-14,98905000.0,72526.95
2024-04-07,99369000.0,73781.56
2024-03-31,100970000.0,74970.3
2024-03-24,96624000.0,72852.3
2024-03-17,99922000.0,75876.68
2024-03-10,97495000.0,73326.56
2024-03-03,87982000.0,65953.52
2024-02-25,71256000.0,53535.69
2024-02-18,71964000.0,53978.4
2024-02-11,65230000.0,49219.04
2024-02-04,58811000.0,44135.83
2024-01-28,57855000.0,43314.37
2024-01-27,58086000.0,43487.31
2024-01-21,57387000.0,42749.55
2024-01-14,57391000.0,43610.18
2024-01-07,59108000.0,45113.72
