date,close_krw,close_usd
2024-12-27,2.784,2.784
2024-12-20,2.775,2.775
2024-12-13,2.623,2.623
2024-12-06,2.633,2.633
2024-11-29,2.65,2.65
2024-11-22,2.872,2.872
2024-11-15,2.991,2.991
2024-11-08,2.942,2.942
2024-11-01,2.995,2.995
2024-10-25,2.941,2.941
2024-10-18,2.971,2.971
2024-10-11,2.998,2.998
2024-10-04,2.899,2.899
2024-09-27,2.889,2.889
2024-09-20,2.868,2.868
2024-09-13,2.832,2.832
2024-09-06,2.932,2.932
2024-08-30,3.01,3.01
2024-08-23,2.953,2.953
2024-08-16,2.933,2.933
2024-08-09,2.958,2.958
2024-08-02,2.948,2.948
2024-07-26,3.045,3.045
2024-07-19,3.099,3.099
2024-07-12,3.117,3.117
2024-07-05,3.159,3.159
2024-06-28,3.204,3.204
2024-06-21,3.199,3.199
2024-06-14,3.266,3.266
2024-06-07,3.329,3.329
2024-05-31,3.502,3.502
2024-05-24,3.451,3.451
2024-05-17,3.413,3.413
2024-05-10,3.478,3.478
2024-05-03,3.549,3.549
2024-04-26,3.602,3.602
2024-04-19,3.536,3.536
2024-04-12,3.454,3.454
2024-04-05,3.368,3.368
2024-03-29,3.354,3.354
2024-03-22,3.317,3.317
2024-03-15,3.344,3.344
2024-03-08,3.306,3.306
2024-02-29,3.432,3.432
2024-02-23,3.43,3.43
2024-02-16,3.447,3.447
2024-02-08,3.337,3.337
2024-02-02,3.26,3.26
2024-01-26,3.314,3.314
2024-01-19,3.359,3.359
2024-01-12,3.241,3.241
2024-01-05,3.312,3.312
