date,close_krw,close_usd
2022-12-30,42007510.0,33147.25
2022-12-23,42371535.0,33203.9297
2022-12-16,42829520.0,32920.4609
2022-12-09,44202319.0,33476.4609
2022-12-02,44786386.0,34429.8789
2022-11-25,45791462.0,34347.0312
2022-11-18,45165233.0,33745.6914
2022-11-11,46237942.0,33747.8594
2022-11-04,46080620.0,32403.2207
2022-10-28,46601320.0,32861.8008
2022-10-21,44500902.0,31082.5605
2022-10-14,42288903.0,29634.8301
2022-10-07,41138551.0,29296.7891
2022-09-30,41215361.0,28725.5098
2022-09-23,41663298.0,29590.4102
2022-09-16,42972618.0,30822.4199
2022-09-09,44539765.0,32151.7109
2022-09-02,42323739.0,31318.4395
2022-08-26,43159678.0,32283.4004
2022-08-19,44401886.0,33706.7383
2022-08-12,43973769.0,33761.0508
2022-08-05,42962703.0,32803.4688
2022-07-29,42830048.0,32845.1289
2022-07-22,41855057.0,31899.2891
2022-07-15,40987620.0,31288.2598
2022-07-08,40824209.0,31338.1504
2022-07-01,40420218.0,31097.2598
2022-06-24,40972934.0,31500.6797
2022-06-17,38380181.0,29888.7793
2022-06-10,39479572.0,31392.7891
2022-06-03,41164104.0,32899.6992
2022-05-27,42060894.0,33212.9609
2022-05-20,39846418.0,31261.9004
2022-05-13,41417784.0,32196.6602
2022-05-06,41512426.0,32899.3711
2022-04-29,41861272.0,32977.2109
2022-04-22,41804413.0,33811.3984
2022-04-14,41978824.0,34451.2305
2022-04-08,42307686.0,34721.1211
2022-04-01,42154479.0,34818.2695
2022-03-25,42509794.0,34861.2383
2022-03-18,42421867.0,34754.9297
2022-03-11,40478528.0,32944.1914
2022-03-04,40458774.0,33614.8008
2022-02-25,40850065.0,34058.75
2022-02-18,40796186.0,34079.1797
2022-02-11,41546718.0,34738.0586
2022-02-04,42297171.0,35089.7383
2022-01-28,41753904.0,34725.4688
2022-01-21,40789498.0,34265.3711
2022-01-14,42670411.0,35911.8086
2022-01-07,43463500.0,36231.6602
