date,close_krw,close_usd
2016-12-29,2026.46,2026.46
2016-12-23,2035.9,2035.9
2016-12-16,2042.24,2042.24
2016-12-09,2024.69,2024.69
2016-12-02,1970.61,1970.61
2016-11-25,1974.46,1974.46
2016-11-18,1974.58,1974.58
2016-11-11,1984.43,1984.43
2016-11-04,1982.02,1982.02
2016-10-28,2019.42,2019.42
2016-10-21,2033.0,2033.0
2016-10-14,2022.66,2022.66
2016-10-07,2053.8,2053.8
2016-09-30,2043.63,2043.63
2016-09-23,2054.07,2054.07
2016-09-13,1999.36,1999.36
2016-09-09,2037.87,2037.87
2016-09-02,2038.31,2038.31
2016-08-26,2037.5,2037.5
2016-08-19,2056.24,2056.24
2016-08-12,2050.47,2050.47
2016-08-05,2017.94,2017.94
2016-07-29,2016.19,2016.19
2016-07-22,2010.34,2010.34
2016-07-15,2017.26,2017.26
2016-07-08,1963.1,1963.1
2016-07-01,1987.32,1987.32
2016-06-24,1925.24,1925.24
2016-06-17,1953.4,1953.4
2016-06-10,2017.63,2017.63
2016-06-03,1985.84,1985.84
2016-05-27,1969.17,1969.17
2016-05-20,1947.67,1947.67
2016-05-13,1966.99,1966.99
2016-05-04,1976.71,1976.71
2016-04-29,1994.15,1994.15
2016-04-22,2015.49,2015.49
2016-04-15,2014.71,2014.71
2016-04-08,1972.05,1972.05
2016-04-01,1973.57,1973.57
2016-03-25,1983.81,1983.81
2016-03-18,1992.12,1992.12
2016-03-11,1971.41,1971.41
2016-03-04,1955.63,1955.63
2016-02-26,1920.16,1920.16
2016-02-19,1916.24,1916.24
2016-02-12,1835.28,1835.28
2016-02-05,1917.79,1917.79
2016-01-29,1912.06,1912.06
2016-01-22,1879.43,1879.43
2016-01-15,1878.87,1878.87
2016-01-08,1917.62,1917.62
