date,close_krw,close_usd
2006-12-29,5.0,5.0
2006-12-22,4.93,4.93
2006-12-15,4.88,4.88
2006-12-08,4.78,4.78
2006-12-01,4.86,4.86
2006-11-24,4.84,4.84
2006-11-17,4.76,4.76
2006-11-10,4.73,4.73
2006-11-03,4.68,4.68
2006-10-27,4.73,4.73
2006-10-20,4.62,4.62
2006-10-13,4.65,4.65
2006-10-04,4.6,4.6
2006-09-29,4.61,4.61
2006-09-22,4.71,4.71
2006-09-15,4.78,4.78
2006-09-08,4.79,4.79
2006-09-01,4.79,4.79
2006-08-25,4.8,4.8
2006-08-18,4.8,4.8
2006-08-11,4.8,4.8
2006-08-04,4.88,4.88
2006-07-28,4.96,4.96
2006-07-21,4.96,4.96
2006-07-14,5.02,5.02
2006-07-07,5.06,5.06
2006-06-30,5.04,5.04
2006-06-23,5.17,5.17
2006-06-16,5.03,5.03
2006-06-09,4.96,4.96
2006-06-02,4.89,4.89
2006-05-26,4.91,4.91
2006-05-19,4.87,4.87
2006-05-12,4.92,4.92
2006-05-04,4.96,4.96
2006-04-28,4.98,4.98
2006-04-21,5.11,5.11
2006-04-14,5.27,5.27
2006-04-07,5.14,5.14
2006-03-31,5.13,5.13
2006-03-24,5.17,5.17
2006-03-17,5.14,5.14
2006-03-10,5.04,5.04
2006-03-03,5.12,5.12
2006-02-24,4.96,4.96
2006-02-17,4.98,4.98
2006-02-10,5.02,5.02
2006-02-03,5.16,5.16
2006-01-27,5.17,5.17
2006-01-20,5.22,5.22
2006-01-13,5.24,5.24
2006-01-06,5.41,5.41
