date,close_krw,close_usd
1982-12-26,8.58,8.58
1982-12-19,8.79,8.79
1982-12-12,8.83,8.83
1982-12-05,8.93,8.93
1982-11-28,8.54,8.54
1982-11-21,9.06,9.06
1982-11-14,9.61,9.61
1982-11-07,9.4,9.4
1982-10-31,9.41,9.41
1982-10-24,9.42,9.42
1982-10-17,9.43,9.43
1982-10-10,9.63,9.63
1982-10-03,10.87,10.87
1982-09-26,10.23,10.23
1982-09-19,10.33,10.33
1982-09-12,10.08,10.08
1982-09-05,10.25,10.25
1982-08-29,9.91,9.91
1982-08-22,8.75,8.75
1982-08-15,10.38,10.38
1982-08-08,10.82,10.82
1982-08-01,11.41,11.41
1982-07-25,10.65,10.65
1982-07-18,12.64,12.64
1982-07-11,13.05,13.05
1982-07-04,14.61,14.61
1982-06-27,14.9,14.9
1982-06-20,14.11,14.11
1982-06-13,14.11,14.11
1982-06-06,13.55,13.55
1982-05-30,13.38,13.38
1982-05-23,13.56,13.56
1982-05-16,14.52,14.52
1982-05-09,14.9,14.9
1982-05-02,15.28,15.28
1982-04-25,14.63,14.63
1982-04-18,15.27,15.27
1982-04-11,14.28,14.28
1982-04-04,16.02,16.02
1982-03-28,14.39,14.39
1982-03-21,14.9,14.9
1982-03-14,14.72,14.72
1982-03-07,14.37,14.37
1982-02-28,13.74,13.74
1982-02-21,14.2,14.2
1982-02-14,15.54,15.54
1982-02-07,15.22,15.22
1982-01-31,14.21,14.21
1982-01-24,13.8,13.8
1982-01-17,12.47,12.47
1982-01-10,12.12,12.12
1982-01-03,13.13,13.13
