date,close_krw,close_usd
2000-12-26,504.62,504.62
2000-12-22,500.6,500.6
2000-12-15,534.0,534.0
2000-12-08,534.81,534.81
2000-12-01,514.46,514.46
2000-11-24,530.84,530.84
2000-11-17,551.26,551.26
2000-11-10,565.18,565.18
2000-11-03,560.41,560.41
2000-10-27,515.34,515.34
2000-10-20,545.97,545.97
2000-10-13,524.6,524.6
2000-10-06,608.85,608.85
2000-09-29,613.22,613.22
2000-09-22,553.25,553.25
2000-09-15,628.2,628.2
2000-09-08,653.68,653.68
2000-09-01,692.19,692.19
2000-08-25,729.8,729.8
2000-08-18,728.32,728.32
2000-08-11,722.21,722.21
2000-08-04,710.0,710.0
2000-07-28,692.65,692.65
2000-07-21,783.06,783.06
2000-07-14,827.95,827.95
2000-07-07,841.74,841.74
2000-06-30,821.22,821.22
2000-06-23,778.94,778.94
2000-06-16,759.04,759.04
2000-06-09,836.4,836.4
2000-06-02,760.69,760.69
2000-05-26,656.66,656.66
2000-05-19,730.68,730.68
2000-05-12,740.3,740.3
2000-05-04,751.29,751.29
2000-04-28,725.39,725.39
2000-04-21,767.16,767.16
2000-04-14,800.89,800.89
2000-04-07,837.38,837.38
2000-03-31,860.94,860.94
2000-03-24,889.24,889.24
2000-03-17,855.57,855.57
2000-03-10,891.36,891.36
2000-03-03,894.83,894.83
2000-02-25,864.76,864.76
2000-02-18,897.52,897.52
2000-02-11,953.22,953.22
2000-02-03,950.22,950.22
2000-01-28,941.67,941.67
2000-01-21,925.16,925.16
2000-01-14,948.03,948.03
2000-01-07,948.65,948.65
