date,close_krw,close_usd
2012-12-28,1774880.0,1654.9
2012-12-21,1780878.0,1659.1
2012-12-14,1818406.0,1695.8
2012-12-07,1844921.0,1704.0
2012-11-30,1855813.0,1710.9
2012-11-23,1898584.0,1751.3
2012-11-16,1862930.0,1714.3
2012-11-09,1882913.0,1730.3
2012-11-02,1826276.0,1674.1
2012-10-26,1884385.0,1710.9
2012-10-19,1903349.0,1722.8
2012-10-12,1960873.0,1758.0
2012-10-05,1980115.0,1778.6
2012-09-28,1981152.0,1771.1
2012-09-21,1985364.0,1775.5
2012-09-14,1995980.0,1769.8
2012-09-07,1971367.0,1737.5
2012-08-31,1911347.0,1684.6
2012-08-24,1888210.0,1669.8
2012-08-17,1831430.0,1616.3
2012-08-10,1824106.0,1619.7
2012-08-03,1815422.0,1606.0
2012-07-27,1856055.0,1617.9
2012-07-20,1801834.0,1582.5
2012-07-13,1823655.0,1591.6
2012-07-06,1793852.0,1578.4
2012-06-29,1850118.0,1603.5
2012-06-22,1801057.0,1566.0
2012-06-15,1898384.0,1627.0
2012-06-08,1861530.0,1590.1
2012-06-01,1914783.0,1620.5
2012-05-25,1846791.0,1568.8
2012-05-18,1851349.0,1591.6
2012-05-11,1809263.0,1583.6
2012-05-04,1858511.0,1644.7
2012-04-27,1893299.0,1664.0
2012-04-20,1872815.0,1642.1
2012-04-13,1895190.0,1659.1
2012-04-05,1852907.0,1628.5
2012-03-30,1899330.0,1669.3
2012-03-23,1878898.0,1662.3
2012-03-16,1869225.0,1655.5
2012-03-09,1915866.0,1710.9
2012-03-02,1914027.0,1708.8
2012-02-24,2002845.0,1775.1
2012-02-17,1944891.0,1724.5
2012-02-10,1926822.0,1723.3
2012-02-03,1943841.0,1737.9
2012-01-27,1942387.0,1731.8
2012-01-20,1890629.0,1663.7
2012-01-13,1889308.0,1630.4
2012-01-06,1859000.0,1616.1
