date,close_krw,close_usd
2019-12-27,2204.21,2204.21
2019-12-20,2204.18,2204.18
2019-12-13,2170.25,2170.25
2019-12-06,2081.85,2081.85
2019-11-29,2087.96,2087.96
2019-11-22,2101.96,2101.96
2019-11-15,2162.18,2162.18
2019-11-08,2137.23,2137.23
2019-11-01,2100.2,2100.2
2019-10-25,2087.89,2087.89
2019-10-18,2060.69,2060.69
2019-10-11,2044.61,2044.61
2019-10-04,2020.69,2020.69
2019-09-27,2049.93,2049.93
2019-09-20,2091.52,2091.52
2019-09-11,2049.2,2049.2
2019-09-06,2009.13,2009.13
2019-08-30,1967.79,1967.79
2019-08-23,1948.3,1948.3
2019-08-16,1927.17,1927.17
2019-08-09,1937.75,1937.75
2019-08-02,1998.13,1998.13
2019-07-26,2066.26,2066.26
2019-07-19,2094.36,2094.36
2019-07-12,2086.66,2086.66
2019-07-05,2110.59,2110.59
2019-06-28,2130.62,2130.62
2019-06-21,2125.62,2125.62
2019-06-14,2095.41,2095.41
2019-06-07,2072.33,2072.33
2019-05-31,2041.74,2041.74
2019-05-24,2045.31,2045.31
2019-05-17,2055.8,2055.8
2019-05-10,2108.04,2108.04
2019-05-03,2196.32,2196.32
2019-04-26,2179.31,2179.31
2019-04-19,2216.15,2216.15
2019-04-12,2233.45,2233.45
2019-04-05,2209.61,2209.61
2019-03-29,2140.67,2140.67
2019-03-22,2186.95,2186.95
2019-03-15,2176.11,2176.11
2019-03-08,2137.44,2137.44
2019-02-28,2195.44,2195.44
2019-02-22,2230.5,2230.5
2019-02-15,2196.09,2196.09
2019-02-08,2177.05,2177.05
2019-02-01,2203.46,2203.46
2019-01-25,2177.73,2177.73
2019-01-18,2124.28,2124.28
2019-01-11,2075.57,2075.57
2019-01-04,2010.25,2010.25
