date,close_krw,close_usd
1983-12-30,131631.0,164.93
1983-12-23,130543.0,163.22
1983-12-16,129798.0,162.39
1983-12-09,131585.0,165.08
1983-12-02,131839.0,165.44
1983-11-25,133226.0,167.18
1983-11-18,131247.0,165.09
1983-11-11,132300.0,166.29
1983-11-04,128799.0,162.44
1983-10-28,129226.0,163.37
1983-10-21,131250.0,165.95
1983-10-14,133850.0,169.86
1983-10-07,134812.0,170.8
1983-09-30,131079.0,166.07
1983-09-23,133947.0,169.51
1983-09-16,131254.0,166.25
1983-09-09,131967.0,166.92
1983-09-02,130102.0,165.0
1983-08-26,127556.0,162.14
1983-08-19,129167.0,163.98
1983-08-12,127458.0,162.16
1983-08-05,126659.0,161.74
1983-07-29,126846.0,162.56
1983-07-22,131785.0,168.89
1983-07-15,127949.0,164.29
1983-07-08,129704.0,167.08
1983-07-01,130730.0,168.64
1983-06-24,132221.0,170.41
1983-06-17,131059.0,169.13
1983-06-10,125800.0,162.68
1983-06-03,126784.0,164.42
1983-05-27,126437.0,164.46
1983-05-20,124280.0,162.14
1983-05-13,126371.0,164.91
1983-05-06,127548.0,166.1
1983-04-29,125937.0,164.43
1983-04-22,122785.0,160.42
1983-04-15,121444.0,158.75
1983-04-08,116701.0,152.85
1983-03-31,116540.0,152.96
1983-03-25,116014.0,152.67
1983-03-18,113399.0,149.9
1983-03-11,114035.0,151.24
1983-03-04,115729.0,153.67
1983-02-25,112575.0,149.74
1983-02-18,111192.0,148.0
1983-02-11,111151.0,147.65
1983-02-04,109824.0,146.14
1983-01-28,108527.0,144.51
1983-01-21,107830.0,143.85
1983-01-14,109797.0,146.65
1983-01-07,108711.0,145.18
