date,close_krw,close_usd
2020-12-30,2873.47,2873.47
2020-12-24,2806.86,2806.86
2020-12-18,2772.18,2772.18
2020-12-11,2770.06,2770.06
2020-12-04,2731.45,2731.45
2020-11-27,2633.45,2633.45
2020-11-20,2553.5,2553.5
2020-11-13,2493.87,2493.87
2020-11-06,2416.5,2416.5
2020-10-30,2267.15,2267.15
2020-10-23,2360.81,2360.81
2020-10-16,2341.53,2341.53
2020-10-08,2391.96,2391.96
2020-09-29,2327.89,2327.89
2020-09-25,2278.79,2278.79
2020-09-18,2412.4,2412.4
2020-09-11,2396.69,2396.69
2020-09-04,2368.25,2368.25
2020-08-28,2353.8,2353.8
2020-08-21,2304.59,2304.59
2020-08-14,2407.49,2407.49
2020-08-07,2351.67,2351.67
2020-07-31,2249.37,2249.37
2020-07-24,2200.44,2200.44
2020-07-17,2201.19,2201.19
2020-07-10,2150.25,2150.25
2020-07-03,2152.41,2152.41
2020-06-26,2134.65,2134.65
2020-06-19,2141.32,2141.32
2020-06-12,2132.3,2132.3
2020-06-05,2181.87,2181.87
2020-05-29,2029.6,2029.6
2020-05-22,1970.13,1970.13
2020-05-15,1927.28,1927.28
2020-05-08,1945.82,1945.82
2020-04-29,1947.56,1947.56
2020-04-24,1889.01,1889.01
2020-04-17,1914.53,1914.53
2020-04-10,1860.7,1860.7
2020-04-03,1725.44,1725.44
2020-03-27,1717.73,1717.73
2020-03-20,1566.15,1566.15
2020-03-13,1771.44,1771.44
2020-03-06,2040.22,2040.22
2020-02-28,1987.01,1987.01
2020-02-21,2162.84,2162.84
2020-02-14,2243.59,2243.59
2020-02-07,2211.95,2211.95
2020-01-31,2119.01,2119.01
2020-01-23,2246.13,2246.13
2020-01-17,2250.57,2250.57
2020-01-10,2206.39,2206.39
2020-01-03,2176.46,2176.46
