date,close_krw,close_usd
2008-12-28,3.0,3.0
2008-12-21,3.0,3.0
2008-12-14,3.0,3.0
2008-12-07,3.0,3.0
2008-11-30,4.0,4.0
2008-11-23,4.0,4.0
2008-11-16,4.0,4.0
2008-11-09,4.0,4.0
2008-11-02,4.0,4.0
2008-10-26,4.25,4.25
2008-10-19,4.25,4.25
2008-10-12,4.25,4.25
2008-10-05,4.25,4.25
2008-09-28,5.25,5.25
2008-09-21,5.25,5.25
2008-09-14,5.25,5.25
2008-09-07,5.25,5.25
2008-08-31,5.25,5.25
2008-08-24,5.25,5.25
2008-08-17,5.25,5.25
2008-08-10,5.25,5.25
2008-08-03,5.25,5.25
2008-07-27,5.0,5.0
2008-07-20,5.0,5.0
2008-07-13,5.0,5.0
2008-07-06,5.0,5.0
2008-06-29,5.0,5.0
2008-06-22,5.0,5.0
2008-06-15,5.0,5.0
2008-06-08,5.0,5.0
2008-06-01,5.0,5.0
2008-05-25,5.0,5.0
2008-05-18,5.0,5.0
2008-05-11,5.0,5.0
2008-05-04,5.0,5.0
2008-04-27,5.0,5.0
2008-04-20,5.0,5.0
2008-04-13,5.0,5.0
2008-04-06,5.0,5.0
2008-03-30,5.0,5.0
2008-03-23,5.0,5.0
2008-03-16,5.0,5.0
2008-03-09,5.0,5.0
2008-03-02,5.0,5.0
2008-02-24,5.0,5.0
2008-02-17,5.0,5.0
2008-02-10,5.0,5.0
2008-02-03,5.0,5.0
2008-01-27,5.0,5.0
2008-01-20,5.0,5.0
2008-01-13,5.0,5.0
2008-01-06,5.0,5.0
