date,close_krw,close_usd
2007-12-28,938.9,1.0
2007-12-21,941.2,1.0
2007-12-14,924.5,1.0
2007-12-07,922.9,1.0
2007-11-30,929.6,1.0
2007-11-23,934.1,1.0
2007-11-16,915.8,1.0
2007-11-09,907.8,1.0
2007-11-02,902.2,1.0
2007-10-26,917.6,1.0
2007-10-19,917.8,1.0
2007-10-12,918.9,1.0
2007-10-05,916.6,1.0
2007-09-28,920.7,1.0
2007-09-21,923.7,1.0
2007-09-14,930.4,1.0
2007-09-07,939.3,1.0
2007-08-31,939.9,1.0
2007-08-24,940.1,1.0
2007-08-17,942.9,1.0
2007-08-10,922.4,1.0
2007-08-03,923.9,1.0
2007-07-27,917.5,1.0
2007-07-20,916.0,1.0
2007-07-13,918.0,1.0
2007-07-06,921.1,1.0
2007-06-29,926.8,1.0
2007-06-22,927.3,1.0
2007-06-15,929.8,1.0
2007-06-08,928.3,1.0
2007-06-01,927.9,1.0
2007-05-25,931.5,1.0
2007-05-18,925.9,1.0
2007-05-11,924.8,1.0
2007-05-04,929.2,1.0
2007-04-27,928.5,1.0
2007-04-20,927.5,1.0
2007-04-13,931.6,1.0
2007-04-06,934.8,1.0
2007-03-30,940.3,1.0
2007-03-23,937.1,1.0
2007-03-16,944.6,1.0
2007-03-09,948.2,1.0
2007-03-02,940.9,1.0
2007-02-23,939.5,1.0
2007-02-16,934.7,1.0
2007-02-09,935.0,1.0
2007-02-02,938.1,1.0
2007-01-26,936.3,1.0
2007-01-19,936.7,1.0
2007-01-12,938.9,1.0
2007-01-05,931.2,1.0
