date,close_krw,close_usd
2024-12-27,62893305.0,42992.2109
2024-12-20,62105527.0,42840.2617
2024-12-13,62739866.0,43828.0586
2024-12-06,63164701.0,44642.5195
2024-11-29,62636881.0,44910.6484
2024-11-22,61930953.0,44296.5117
2024-11-15,61101032.0,43444.9883
2024-11-08,61544994.0,43988.9883
2024-11-01,58002588.0,42052.1914
2024-10-25,58138927.0,42114.3984
2024-10-18,59136531.0,43275.9102
2024-10-11,57840492.0,42863.8594
2024-10-04,55909865.0,42352.75
2024-09-27,56263596.0,42313.0
2024-09-20,56019982.0,42063.3594
2024-09-13,55451109.0,41393.7812
2024-09-06,53893399.0,40345.4102
2024-08-30,55499178.0,41563.0781
2024-08-23,55005787.0,41175.0781
2024-08-16,55354200.0,40659.7617
2024-08-09,54415760.0,39497.5391
2024-08-02,54277126.0,39737.2617
2024-07-26,56232471.0,40589.3398
2024-07-19,55592764.0,40287.5312
2024-07-12,55205240.0,40000.8984
2024-07-05,54413516.0,39375.8711
2024-06-28,54343919.0,39118.8594
2024-06-21,54176224.0,39150.3281
2024-06-14,52905739.0,38589.1602
2024-06-07,53212812.0,38798.9883
2024-05-31,53251720.0,38686.3203
2024-05-24,53310455.0,39069.5898
2024-05-17,53980844.0,40003.5898
2024-05-10,54049614.0,39512.8398
2024-05-03,53314424.0,38675.6797
2024-04-26,52640716.0,38239.6602
2024-04-19,52265486.0,37986.3984
2024-04-12,51797742.0,37983.2383
2024-04-05,52395960.0,38904.0391
2024-03-28,52796516.0,39807.3711
2024-03-22,52356884.0,39475.8984
2024-03-15,50983480.0,38714.7695
2024-03-08,51485690.0,38722.6914
2024-03-01,52142563.0,39087.3789
2024-02-23,52084068.0,39131.5312
2024-02-16,51498834.0,38627.9883
2024-02-09,51251593.0,38671.6914
2024-02-02,51507017.0,38654.4219
2024-01-26,50902765.0,38109.4297
2024-01-19,50828366.0,37863.8008
2024-01-12,49472362.0,37592.9805
2024-01-05,49088097.0,37466.1094
