date,close_krw,close_usd
2022-12-25,1580500.0,1238.54
2022-12-18,1571000.0,1207.53
2022-12-11,1683500.0,1274.99
2022-12-04,1713500.0,1317.27
2022-11-27,1648000.0,1236.12
2022-11-20,1600500.0,1195.83
2022-11-13,1684000.0,1229.11
2022-11-06,2213000.0,1556.15
2022-10-30,2231000.0,1573.23
2022-10-23,1951500.0,1363.06
2022-10-16,1875000.0,1313.95
2022-10-09,1886000.0,1343.11
2022-10-02,1858500.0,1295.3
2022-09-25,1864000.0,1323.86
2022-09-18,1891500.0,1356.69
2022-09-11,2407000.0,1737.53
2022-09-04,2173000.0,1607.96
2022-08-28,1979500.0,1480.66
2022-08-21,2216000.0,1682.23
2022-08-14,2594000.0,1991.55
2022-08-07,2254000.0,1721.0
2022-07-31,2215000.0,1698.62
2022-07-24,2109000.0,1607.35
2022-07-17,1767500.0,1349.24
2022-07-10,1530000.0,1174.48
2022-07-03,1416000.0,1089.4
2022-06-26,1564500.0,1202.81
2022-06-19,1462000.0,1138.54
2022-06-12,1873500.0,1489.74
2022-06-05,2296000.0,1835.04
2022-06-04,2291000.0,1831.04
2022-05-29,2306000.0,1820.91
2022-05-22,2627000.0,2061.04
2022-05-15,2806000.0,2181.28
2022-05-08,3311000.0,2624.03
2022-05-01,3625000.0,2855.68
2022-04-24,3677000.0,2973.96
2022-04-17,3766000.0,3076.29
2022-04-10,4016000.0,3295.86
2022-04-03,4300000.0,3551.66
2022-03-27,3931000.0,3223.72
2022-03-20,3503000.0,2869.9
2022-03-13,3154000.0,2566.94
2022-03-06,3177000.0,2639.58
2022-02-27,3217000.0,2682.17
2022-02-20,3218000.0,2688.16
2022-02-13,3519000.0,2942.31
2022-02-06,3733000.0,3096.9
2022-01-30,3243000.0,2697.11
2022-01-23,3097000.0,2601.65
2022-01-16,4047000.0,3405.99
2022-01-09,3886000.0,3239.41
2022-01-02,4652000.0,3924.08
