date,close_krw,close_usd
1991-12-29,4.14,4.14
1991-12-22,4.11,4.11
1991-12-15,4.42,4.42
1991-12-08,4.52,4.52
1991-12-01,4.86,4.86
1991-11-24,4.75,4.75
1991-11-17,4.98,4.98
1991-11-10,4.71,4.71
1991-11-03,5.03,5.03
1991-10-27,5.21,5.21
1991-10-20,5.2,5.2
1991-10-13,5.03,5.03
1991-10-06,5.16,5.16
1991-09-29,5.24,5.24
1991-09-22,5.24,5.24
1991-09-15,5.31,5.31
1991-09-08,5.53,5.53
1991-09-01,5.5,5.5
1991-08-25,5.55,5.55
1991-08-18,5.55,5.55
1991-08-11,5.59,5.59
1991-08-04,5.72,5.72
1991-07-28,5.76,5.76
1991-07-21,5.75,5.75
1991-07-14,5.8,5.8
1991-07-07,5.76,5.76
1991-06-30,6.74,6.74
1991-06-23,5.75,5.75
1991-06-16,5.71,5.71
1991-06-09,5.71,5.71
1991-06-02,5.92,5.92
1991-05-26,5.65,5.65
1991-05-19,5.79,5.79
1991-05-12,5.69,5.69
1991-05-05,5.76,5.76
1991-04-28,5.89,5.89
1991-04-21,5.89,5.89
1991-04-14,5.36,5.36
1991-04-07,5.92,5.92
1991-03-31,5.53,5.53
1991-03-24,6.05,6.05
1991-03-17,5.96,5.96
1991-03-10,6.2,6.2
1991-03-03,6.35,6.35
1991-02-24,6.27,6.27
1991-02-17,6.02,6.02
1991-02-10,6.27,6.27
1991-02-03,6.3,6.3
1991-01-27,7.59,7.59
1991-01-20,5.9,5.9
1991-01-13,6.68,6.68
1991-01-06,6.52,6.52
