date,close_krw,close_usd
2018-12-30,4291000.0,3826.81
2018-12-23,4439000.0,3932.15
2018-12-16,3637000.0,3235.77
2018-12-09,4013000.0,3590.09
2018-12-02,4685000.0,4176.32
2018-11-25,4616000.0,4088.57
2018-11-18,6431000.0,5689.64
2018-11-11,7253000.0,6485.16
2018-11-04,7213000.0,6333.86
2018-10-28,7258000.0,6375.05
2018-10-21,7311000.0,6455.06
2018-10-14,7198000.0,6300.22
2018-10-07,7482000.0,6631.22
2018-09-30,7393000.0,6644.2
2018-09-23,7500000.0,6697.03
2018-09-16,7356000.0,6560.83
2018-09-09,7232000.0,6450.23
2018-09-02,8113000.0,7316.92
2018-08-26,7547000.0,6733.58
2018-08-19,7431000.0,6572.04
2018-08-12,7395000.0,6615.08
2018-08-05,8077000.0,7194.9
2018-07-29,9238000.0,8251.16
2018-07-28,9225000.0,8239.55
2018-07-22,8349000.0,7380.66
2018-07-15,7178000.0,6364.6
2018-07-08,7516000.0,6720.31
2018-07-01,7109000.0,6337.7
2018-06-24,6992000.0,6304.78
2018-06-17,7218000.0,6667.9
2018-06-10,7576000.0,7094.3
2018-06-03,8419000.0,7821.44
2018-05-27,8182000.0,7578.03
2018-05-20,9370000.0,8681.55
2018-05-13,9803000.0,9116.53
2018-05-06,10684000.0,9924.76
2018-04-29,10187000.0,9435.03
2018-04-22,9602000.0,9028.68
2018-04-15,8663000.0,8106.11
2018-04-08,7622000.0,7193.96
2018-04-01,7482000.0,7015.47
2018-03-25,9477000.0,8863.64
2018-03-18,9018000.0,8461.25
2018-03-11,10520000.0,9846.5
2018-03-04,12592000.0,11638.78
2018-02-25,11230000.0,10370.3
2018-02-18,11966000.0,11050.98
2018-02-11,9320000.0,8567.75
2018-02-04,8900000.0,8309.21
2018-01-28,13352000.0,12576.06
2018-01-21,14640000.0,13689.92
2018-01-14,19206000.0,17929.42
2018-01-07,25859000.0,24269.36
