date,close_krw,close_usd
2005-12-30,5.36,5.36
2005-12-23,5.31,5.31
2005-12-16,5.24,5.24
2005-12-09,5.26,5.26
2005-12-02,5.46,5.46
2005-11-25,5.32,5.32
2005-11-18,5.42,5.42
2005-11-11,5.5,5.5
2005-11-04,5.35,5.35
2005-10-28,5.22,5.22
2005-10-21,5.08,5.08
2005-10-14,5.03,5.03
2005-10-07,4.9,4.9
2005-09-30,4.83,4.83
2005-09-23,4.98,4.98
2005-09-16,5.0,5.0
2005-09-09,4.88,4.88
2005-09-02,4.44,4.44
2005-08-26,4.68,4.68
2005-08-19,4.55,4.55
2005-08-12,4.67,4.67
2005-08-05,4.76,4.76
2005-07-29,4.55,4.55
2005-07-22,4.34,4.34
2005-07-15,4.48,4.48
2005-07-08,4.25,4.25
2005-07-01,4.18,4.18
2005-06-24,4.07,4.07
2005-06-17,4.06,4.06
2005-06-10,3.83,3.83
2005-06-03,3.76,3.76
2005-05-27,3.84,3.84
2005-05-20,3.82,3.82
2005-05-13,3.9,3.9
2005-05-06,3.98,3.98
2005-04-29,4.0,4.0
2005-04-22,4.08,4.08
2005-04-15,4.11,4.11
2005-04-08,4.11,4.11
2005-04-01,4.15,4.15
2005-03-25,4.4,4.4
2005-03-18,4.17,4.17
2005-03-11,4.32,4.32
2005-03-04,4.45,4.45
2005-02-25,4.35,4.35
2005-02-18,4.4,4.4
2005-02-11,4.76,4.76
2005-02-04,4.43,4.43
2005-01-28,4.22,4.22
2005-01-21,4.19,4.19
2005-01-14,4.03,4.03
2005-01-07,3.52,3.52
