date,close_krw,close_usd
2023-12-31,3.5,3.5
2023-12-24,3.5,3.5
2023-12-17,3.5,3.5
2023-12-10,3.5,3.5
2023-12-03,3.5,3.5
2023-11-26,3.5,3.5
2023-11-19,3.5,3.5
2023-11-12,3.5,3.5
2023-11-05,3.5,3.5
2023-10-29,3.5,3.5
2023-10-22,3.5,3.5
2023-10-15,3.5,3.5
2023-10-08,3.5,3.5
2023-10-01,3.5,3.5
2023-09-24,3.5,3.5
2023-09-17,3.5,3.5
2023-09-10,3.5,3.5
2023-09-03,3.5,3.5
2023-08-27,3.5,3.5
2023-08-20,3.5,3.5
2023-08-13,3.5,3.5
2023-08-06,3.5,3.5
2023-07-30,3.5,3.5
2023-07-23,3.5,3.5
2023-07-16,3.5,3.5
2023-07-09,3.5,3.5
2023-07-02,3.5,3.5
2023-06-25,3.5,3.5
2023-06-18,3.5,3.5
2023-06-11,3.5,3.5
2023-06-04,3.5,3.5
2023-05-28,3.5,3.5
2023-05-21,3.5,3.5
2023-05-14,3.5,3.5
2023-05-07,3.5,3.5
2023-04-30,3.5,3.5
2023-04-23,3.5,3.5
2023-04-16,3.5,3.5
2023-04-09,3.5,3.5
2023-04-02,3.5,3.5
2023-03-26,3.5,3.5
2023-03-19,3.5,3.5
2023-03-12,3.5,3.5
2023-03-05,3.5,3.5
2023-02-26,3.5,3.5
2023-02-19,3.5,3.5
2023-02-12,3.5,3.5
2023-02-05,3.5,3.5
2023-01-29,3.5,3.5
2023-01-22,3.5,3.5
2023-01-15,3.5,3.5
2023-01-08,3.5,3.5
2023-01-01,3.5,3.5
