date,close_krw,close_usd
2020-12-31,14022449.0,12888.2803
2020-12-24,14199166.0,12804.7305
2020-12-18,13939363.0,12755.6396
2020-12-11,13444843.0,12377.8701
2020-12-04,13686971.0,12464.2305
2020-11-27,13497228.0,12205.8496
2020-11-20,13185097.0,11854.9697
2020-11-13,13168366.0,11829.29
2020-11-06,13452316.0,11895.2305
2020-10-30,12367196.0,10911.5898
2020-10-23,13096905.0,11548.2803
2020-10-16,13359267.0,11671.5596
2020-10-09,13461681.0,11579.9404
2020-10-02,12996535.0,11075.0195
2020-09-25,12772139.0,10913.5596
2020-09-18,12686422.0,10793.2803
2020-09-11,12864713.0,10853.5498
2020-09-04,13434342.0,11313.1299
2020-08-28,13867508.0,11695.6299
2020-08-21,13419188.0,11311.7998
2020-08-14,13042443.0,11019.2998
2020-08-07,13040304.0,11010.9805
2020-07-31,12801914.0,10745.2695
2020-07-24,12420271.0,10363.1797
2020-07-17,12646892.0,10503.1904
2020-07-10,12682533.0,10617.4404
2020-07-02,12302236.0,10207.6299
2020-06-26,11759401.0,9757.2197
2020-06-19,12064644.0,9946.1201
2020-06-12,11437532.0,9588.8096
2020-06-05,11947661.0,9814.0801
2020-05-29,11761745.0,9489.8701
2020-05-22,11475773.0,9324.5898
2020-05-15,11068978.0,9014.5596
2020-05-08,11187299.0,9121.3203
2020-05-01,10542785.0,8604.9502
2020-04-24,10637728.0,8634.5195
2020-04-17,10618046.0,8650.1396
2020-04-09,10090871.0,8153.5801
2020-04-03,9124924.0,7373.0801
2020-03-27,9212172.0,7502.3799
2020-03-20,8806474.0,6879.52
2020-03-13,9465606.0,7874.8799
2020-03-06,10162110.0,8575.6201
2020-02-28,10417065.0,8567.3701
2020-02-21,11463178.0,9576.5898
2020-02-14,11497389.0,9731.1797
2020-02-07,11247530.0,9520.5098
2020-01-31,10830138.0,9150.9404
2020-01-24,10852802.0,9314.9102
2020-01-17,10887415.0,9388.9404
2020-01-10,10647478.0,9178.8604
2020-01-03,10436128.0,9020.7695
