date,close_krw,close_usd
1974-12-27,28430.0,58.74
1974-12-20,28396.0,58.67
1974-12-13,28662.0,59.22
1974-12-06,23226.0,58.21
1974-11-29,25117.0,62.95
1974-11-22,24766.0,62.07
1974-11-15,25700.0,64.41
1974-11-08,26537.0,66.51
1974-11-01,25959.0,65.06
1974-10-25,25089.0,62.88
1974-10-18,25037.0,62.75
1974-10-11,24108.0,60.42
1974-10-04,22009.0,55.16
1974-09-27,22791.0,57.12
1974-09-20,23900.0,59.9
1974-09-13,22607.0,56.66
1974-09-06,24219.0,60.7
1974-08-30,24886.0,62.37
1974-08-23,24965.0,62.57
1974-08-16,26278.0,65.86
1974-08-09,28205.0,70.69
1974-08-02,27691.0,69.4
1974-07-26,29059.0,72.83
1974-07-19,29287.0,73.4
1974-07-12,28600.0,71.68
1974-07-05,29354.0,73.57
1974-06-28,30308.0,75.96
1974-06-21,31565.0,79.11
1974-06-14,33021.0,82.76
1974-06-07,33400.0,83.71
1974-05-31,32000.0,80.2
1974-05-24,32499.0,81.45
1974-05-17,32690.0,81.93
1974-05-10,33636.0,84.3
1974-05-03,34901.0,87.47
1974-04-26,34410.0,86.24
1974-04-19,36025.0,90.31
1974-04-11,35817.0,89.79
1974-04-05,36180.0,90.7
1974-03-29,36797.0,92.27
1974-03-22,38046.0,95.45
1974-03-15,38467.0,96.53
1974-03-08,37925.0,95.17
1974-03-01,37470.0,94.05
1974-02-22,37014.0,92.93
1974-02-15,36228.0,90.98
1974-02-08,36714.0,92.2
1974-02-01,37481.0,94.15
1974-01-25,37950.0,95.4
1974-01-18,37890.0,95.32
1974-01-11,36661.0,92.23
1974-01-04,37395.0,94.1
