kaptCode,kaptName,bjdCode,as1,as2,as3,as4,kaptAddr,codeSaleNm,codeHeatNm,kaptTarea,kaptDongCnt,kaptdaCnt,kaptBcompany,kaptAcompany,kaptTel,kaptUrl,codeAptNm,doroJuso,codeMgrNm,codeHallNm,kaptUsedate,kaptFax,hoCnt,kaptMarea,kaptMparea60,kaptMparea85,kaptMparea135,kaptMparea136,privArea,kaptTopFloor,ktownFlrNo,kaptBaseFloor,kaptdEcntp,zipcode,위도,경도
A10020219,신화휴리브센트럴곡성,4672025021,전라남도,곡성군,곡성읍,읍내리,전라남도 곡성군 곡성읍 읍내리 1367- 신화휴리브센트럴곡성,임대,개별난방,27049.0,3,152.0,신화건설(주),상아건설(주),0613636780,,아파트,전라남도 곡성군 읍내22길 11,위탁관리,계단식,20240912,0613636781,152,12917.979,0.0,152.0,0.0,0.0,12917.9784,20,20,1,5,,35.2832369002281,127.299478761006
A10020873,곡성묘천마을LH아파트,4672025034,전라남도,곡성군,곡성읍,묘천리,전라남도 곡성군 곡성읍 묘천리 800- 곡성묘천마을LH아파트,임대,개별난방,6403.59,1,120.0,한국토지주택공사,한국토지주택공사,0613637745,,아파트,전라남도 곡성군 충의로 187,위탁관리,복도식,20241108,0613637746,120,6403.5747,120.0,0.0,0.0,0.0,3689.04,1,8,0,0,,35.275914357103,127.293477815125
