kaptCode,kaptName,bjdCode,as1,as2,as3,as4,kaptAddr,codeSaleNm,codeHeatNm,kaptTarea,kaptDongCnt,kaptdaCnt,kaptBcompany,kaptAcompany,kaptTel,kaptUrl,codeAptNm,doroJuso,codeMgrNm,codeHallNm,kaptUsedate,kaptFax,hoCnt,kaptMarea,kaptMparea60,kaptMparea85,kaptMparea135,kaptMparea136,privArea,kaptTopFloor,ktownFlrNo,kaptBaseFloor,kaptdEcntp,zipcode,위도,경도
A10021873,삼호아파트,5175025021,강원특별자치도,영월군,영월읍,영흥리,강원특별자치도 영월군 영월읍 영흥리 1049-16 삼호아파트,분양,,15218.0,4,259.0,삼호건설,삼호건설,0333731942,,아파트,강원특별자치도 영월군 단종로 88,자치관리,계단식,19901129,,259,231.75,259.0,0.0,0.0,0.0,13047.09,6,6,0,0,,37.1906096103851,128.464822584523
A10022666,영월LH천년나무아파트,5175025021,강원특별자치도,영월군,영월읍,영흥리,강원특별자치도 영월군 영월읍 영흥리 931 영월LH천년나무아파트,분양,개별난방,14909.55,2,136.0,2023-06-12,한국토지주택공사,0333725566,,아파트,강원특별자치도 영월군 제방안길 16,위탁관리,계단식,20161024,0333725503,136,13417.518,70.0,66.0,0.0,0.0,9454.79,19,19,0,4,26236,37.1824617454039,128.471677296535
A10024272,영월코아루에듀타운,5175025021,강원특별자치도,영월군,영월읍,영흥리,강원특별자치도 영월군 영월읍 영흥리 1137 영월코아루에듀타운,분양,개별난방,33341.0,5,279.0,동서건설(주),한국토지신탁(주),03303720235,,아파트,강원특별자치도 영월군 봉래산로 114,위탁관리,계단식,20210208,0333720236,279,28120.889,0.0,279.0,0.0,0.0,21765.5047,20,20,1,0,26228,37.1930161788004,128.473707508283
A10020210,수정타운 아파트,5175025022,강원특별자치도,영월군,영월읍,하송리,강원특별자치도 영월군 영월읍 하송리 197 수정타운 아파트,혼합,중앙난방,0.0,,0.0,,,043-644-4661,,아파트,충청북도 제천시 용두천로32길 13,,,19911212,,0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,,37.1507426905483,128.221778829933
A10021858,하송2차아파트자치관리소,5175025022,강원특별자치도,영월군,영월읍,하송리,강원특별자치도 영월군 영월읍 하송리 389- 하송2차아파트자치관리소,분양,,14351.0,8,290.0,한국주택공사,한국주택공사,0333743009,,아파트,강원특별자치도 영월군 하송로 103-4,자치관리,계단식,19920509,0333747676,290,12657.0,290.0,0.0,0.0,0.0,12657,5,5,0,0,,37.179091041311,128.460164357387
A10021880,대림다미아 아파트,5175025022,강원특별자치도,영월군,영월읍,하송리,강원특별자치도 영월군 영월읍 하송리 26- 대림다미아 아파트,분양,개별난방,14370.0,1,110.0,(주)대림,(주)대림,0333733300,,주상복합,강원특별자치도 영월군 제방안길 54,위탁관리,계단식,20171026,0333733800,110,10140.995,72.0,38.0,0.0,0.0,7334.074,20,20,1,3,,37.180009796383,128.468347744389
A10024190,극동스타클래스영월아파트,5175025022,강원특별자치도,영월군,영월읍,하송리,강원특별자치도 영월군 영월읍 하송리 543 극동스타클래스영월아파트,분양,개별난방,35596.0,4,292.0,극동건설(주),코리아신탁,0333731144,,아파트,강원특별자치도 영월군 하송로 146-25,위탁관리,혼합식,20210726,0333731145,314,31700.045,0.0,260.0,32.0,0.0,23861.668,25,25,0,7,26239,37.1769774785778,128.45612075613
A23071102,영월대선드림채,5175025022,강원특별자치도,영월군,영월읍,하송리,강원특별자치도 영월군 영월읍 하송리 363 영월대선드림채,분양,개별난방,41303.4,6,334.0,대선건설,대선건설,0333731006,,아파트,강원특별자치도 영월군 하송로 146-10,위탁관리,계단식,20120113,0333731007,334,39487.58,0.0,296.0,38.0,0.0,29401.8426,20,20,0,9,26239,37.1778215570671,128.455889920331
A23071103,레스트힐주상복합,5175025022,강원특별자치도,영월군,영월읍,하송리,강원특별자치도 영월군 영월읍 하송리 53 레스트힐주상복합,분양,개별난방,22225.15,2,150.0,영상건설,00,0333755557,,주상복합,강원특별자치도 영월군 제방안길 64,위탁관리,계단식,20130523,0333755558,169,13876.68,78.0,72.0,0.0,0.0,10132.68,20,20,2,5,26237,37.1794785458673,128.467849000921
A23080003,하송4주공아파트,5175025022,강원특별자치도,영월군,영월읍,하송리,강원특별자치도 영월군 영월읍 하송리 394 하송4주공아파트,분양,개별난방,33585.99,6,434.0,LH공사,LH공사,0333734218,,아파트,강원특별자치도 영월군 하송로 123-7,위탁관리,혼합식,19990811,0333734219,434,33515.71,434.0,0.0,0.0,0.0,24332.16,15,15,1,11,26238,37.1777152564982,128.460039687884
A23080805,하송주공3차아파트,5175025022,강원특별자치도,영월군,영월읍,하송리,강원특별자치도 영월군 영월읍 하송리 403 하송주공3차아파트,분양,개별난방,31768.0,3,450.0,대한주택공사,동부건설,0333734738,,아파트,강원특별자치도 영월군 하송로 123-4,위탁관리,복도식,19980703,0333739919,450,31572.0,450.0,0.0,0.0,0.0,22482,15,15,0,6,26238,37.1780285506231,128.458296734333
A23080902,영월하송1차주공아파트,5175025022,강원특별자치도,영월군,영월읍,하송리,강원특별자치도 영월군 영월읍 하송리 189-2 영월하송1차주공아파트,분양,개별난방,15980.0,10,320.0,대한주택공사,대한주택공사,0333721279,hs1apt.com/,아파트,강원특별자치도 영월군 중앙로 4,자치관리,계단식,19830608,0333751279,323,15824.4,320.0,0.0,0.0,0.0,14096.4,5,5,0,0,26235,37.1822122282643,128.464103885874
A23071101,영월신아,5175025023,강원특별자치도,영월군,영월읍,방절리,강원특별자치도 영월군 영월읍 방절리 482-1 영월신아,분양,개별난방,8778.0,1,173.0,(주)신아,(주)신아,0333745773,영월신아.apti.co.kr,아파트,강원특별자치도 영월군 청령포로 213,자치관리,복도식,19971106,0333745772,173,6232.8,173.0,0.0,0.0,0.0,6232.8,15,15,0,2,26226,37.1826997337313,128.440966216754
A10026100,영월코아루웰라움아파트,5175025024,강원특별자치도,영월군,영월읍,덕포리,강원특별자치도 영월군 영월읍 덕포리 797 영월코아루웰라움아파트,분양,개별난방,22754.336,3,234.0,동서건설,(주)한국토지신탁,0333747771,,아파트,강원특별자치도 영월군 덕포하리2길 70,위탁관리,계단식,20180614,0333747773,234,21745.62,39.0,195.0,0.0,0.0,15941.7843,20,20,1,6,26231,37.1730746842971,128.47487874649
A23080201,영월금용아파트,5175025024,강원특별자치도,영월군,영월읍,덕포리,강원특별자치도 영월군 영월읍 덕포리 505-11 영월금용아파트,분양,개별난방,30246.29,3,318.0,금용건설,금용건설,0333747006,,아파트,강원특별자치도 영월군 중리1길 108,자치관리,혼합식,19940927,0333737006,318,25853.654,156.0,162.0,0.0,0.0,21351.05,15,15,0,8,26229,37.1816347590247,128.482168916938
A10021178,영월주천고령자복지주택아파트,5175036021,강원특별자치도,영월군,주천면,주천리,강원특별자치도 영월군 주천면 주천리 2742- 영월주천고령자복지주택아파트,임대,개별난방,9965.97,2,140.0,서진산업,한국토지주택공사,0333732006,,아파트,강원특별자치도 영월군 주천로89번길 26-23,위탁관리,복도식,20230921,0333732007,140,4870.4,140.0,0.0,0.0,0.0,4870.4,1,11,0,2,,37.2746041708064,128.267695514691
